"Iaffa, D.N., Sàbat, F., Muñoz, J.A., Carrera, N.","8212405000;6604045660;57220935755;14018917800;","Basin fragmentation controlled by tectonic inversion and basement uplift in Sierras Pampeanas and Santa Bérbara system, northwest Argentina",2013,"Geological Society Special Publication","377","1",,"101","117",,20,"10.1144/SP377.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887307811&doi=10.1144%2fSP377.13&partnerID=40&md5=04079fcf28d0db1d10ca770863aefc2e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84887307811
"Lez Reyes, G., Ximena, A., Corronca, J.A.","55943187300;55943760700;6603245214;","A new solifugae species of Mummucina Roewer, 1934 (Solifugae, Mummuciidae) from the Northwest of Argentina",2013,"Zootaxa","3737","5",,"538","544",,7,"10.11646/zootaxa.3737.5.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888588883&doi=10.11646%2fzootaxa.3737.5.2&partnerID=40&md5=d976ad44d870a85c1bc076c7790f804c",Article,"Final","",Scopus,2-s2.0-84888588883
"Morera, S.B., Condom, T., Vauchel, P., Guyot, J.-L., Galvez, C., Crave, A.","57193787832;6506678027;6507104477;7102780160;55925707000;6602967149;","Pertinent spatio-temporal scale of observation to understand suspended sediment yield control factors in the Andean region: The case of the Santa River (Peru)",2013,"Hydrology and Earth System Sciences","17","11",,"4641","4657",,8,"10.5194/hess-17-4641-2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890082832&doi=10.5194%2fhess-17-4641-2013&partnerID=40&md5=ebf7376386e4f0443c6073bcdf9d42b5",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84890082832
"Maveety, S.A., Browne, R.A., Erwin, T.L.","54945088100;7201586866;6701802648;","Carabid beetle diversity and community composition as related to altitude and seasonality in Andean forests",2013,"Studies on Neotropical Fauna and Environment","48","3",,"165","174",,13,"10.1080/01650521.2013.873266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896710116&doi=10.1080%2f01650521.2013.873266&partnerID=40&md5=b7ca2005f36135b55511a5d4787efad2",Article,"Final","",Scopus,2-s2.0-84896710116
"Peñarrieta, J.M., Mollinedo, P., Aliaga-Rossel, E., Vila, J.L., Bravo, J.A.","24577311700;6508362895;14063021000;36900807200;7102759543;","Gallic acid and its derivatives: Occurrence and identification in high altitude edible and medicinal plants",2013,"Handbook on Gallic Acid: Natural Occurrences, Antioxidant Properties and Health Implications",,,,"313","328",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896153058&partnerID=40&md5=5a3c80da975ef39ff249c462f59fb4cc",Book Chapter,"Final","",Scopus,2-s2.0-84896153058
"Arsen, A., Crétaux, J.-F., Berge-Nguyen, M., del Rio, R.A.","55326089000;6603121976;6507203307;55889906400;","Remote sensing-derived bathymetry of Lake Poopó",2013,"Remote Sensing","6","1",,"407","420",,46,"10.3390/rs6010407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893424843&doi=10.3390%2frs6010407&partnerID=40&md5=e8a2d5a5459fe22751f987798304c2eb",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84893424843
"Muñoz, R.C., Falvey, M.J., Araya, M., Jacques-Coper, M.","7202035883;10939346700;55972018400;55972594800;","Strong down-valley low-level jets over the atacama desert: Observational characterization",2013,"Journal of Applied Meteorology and Climatology","52","12",,"2735","2752",,14,"10.1175/JAMC-D-13-063.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890842245&doi=10.1175%2fJAMC-D-13-063.1&partnerID=40&md5=7b14bb68e364f81683e33c1d4b3f4301",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84890842245
"Arriaza, B., Standen, V., Reinhard, K., Araújo, A., Heukelbach, J., Dittmar, K.","6602846124;6602356440;7006455158;7202092305;7004040208;57205989202;","On head lice and social interaction in archaic Andean coastal populations",2013,"International Journal of Paleopathology","3","4",,"257","268",,11,"10.1016/j.ijpp.2013.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888437104&doi=10.1016%2fj.ijpp.2013.10.001&partnerID=40&md5=688060ab97c8d0f4c7e57aae97129491",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84888437104
"Segovia, R.A., Hinojosa, L.F., Pérez, M.F., Hawkins, B.A.","55104249600;6602876518;14043989300;7101700835;","Biogeographic anomalies in the species richness of Chilean forests: Incorporating evolution into a climatic - historic scenario",2013,"Austral Ecology","38","8",,"905","914",,18,"10.1111/aec.12030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888370629&doi=10.1111%2faec.12030&partnerID=40&md5=3a8085d3db765a55298bc5ae1155cfd2",Article,"Final","",Scopus,2-s2.0-84888370629
"Gonzales, G.F., Gasco, M., Lozada-Requena, I.","7007038828;7006338361;35099161700;","Role of Maca (Lepidium meyenii) Consumption on Serum Interleukin-6 Levels and Health Status in Populations Living in the Peruvian Central Andes over 4000 m of Altitude",2013,"Plant Foods for Human Nutrition","68","4",,"347","351",,21,"10.1007/s11130-013-0378-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888009352&doi=10.1007%2fs11130-013-0378-5&partnerID=40&md5=d5dff19bfb70f114cbc87242b6123b57",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84888009352
"Salinas, C.X., Mendieta, J.","55121532400;55121740200;","Effectiveness of the strategies to combat land degradation and drought",2013,"Mitigation and Adaptation Strategies for Global Change","18","8",,"1269","1281",,5,"10.1007/s11027-012-9421-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888001173&doi=10.1007%2fs11027-012-9421-3&partnerID=40&md5=1caa5b2505dca117cfa68284be534e6e",Article,"Final","",Scopus,2-s2.0-84888001173
"Mcglue, M.M., Cohen, A.S., Ellis, G.S., Kowler, A.L.","14028657200;7404780058;8912353100;43561150000;","Late Quaternary stratigraphy, sedimentology and geochemistry of an underfilled lake basin in the Puna plateau (northwest Argentina)",2013,"Basin Research","25","6",,"638","658",,22,"10.1111/bre.12025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887622762&doi=10.1111%2fbre.12025&partnerID=40&md5=7e54cc1a98b5cb56e4b9b01b061d321a",Article,"Final","",Scopus,2-s2.0-84887622762
"Boedo, F.L., Vujovich, G.I., Kay, S.M., Ariza, J.P., Pérez Luján, S.B.","55619649400;6602595691;7202568553;55894876500;55895224800;","The E-MORB like geochemical features of the Early Paleozoic mafic-ultramafic belt of the Cuyania terrane, western Argentina",2013,"Journal of South American Earth Sciences","48",,,"73","84",,12,"10.1016/j.jsames.2013.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884962292&doi=10.1016%2fj.jsames.2013.09.003&partnerID=40&md5=9f4c5c1b92703f47667729b02124578d",Article,"Final","",Scopus,2-s2.0-84884962292
"Wawrzyk, A.C.","55855394300;","Ethnoecological knowledge of pastoral Andeans: Its importance for the conservation and management of the vicuña (Vicugna vicugna) [Saberes etozoológicos de los pastores andinos: Su importancia para la conservación y manejo de la vicuña (Vicugna vicugna)]",2013,"Ecologia Austral","23","3",,"156","164",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888781966&partnerID=40&md5=b6de631be7b38a2f24d57d95fadfeb93",Article,"Final","",Scopus,2-s2.0-84888781966
"Assumpção, M., Feng, M., Tassara, A., Julià, J.","35568465400;36908906500;6701640620;7003338159;","Models of crustal thickness for South America from seismic refraction, receiver functions and surface wave tomography",2013,"Tectonophysics","609",,,"82","96",,106,"10.1016/j.tecto.2012.11.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889087925&doi=10.1016%2fj.tecto.2012.11.014&partnerID=40&md5=6afaea07998e30365072ba58426b4d02",Review,"Final","",Scopus,2-s2.0-84889087925
"Cusicanqui, J., Dillen, K., Garcia, M., Geerts, S., Raes, D., Mathijs, E.","23097096400;23060148800;55464718700;12646725500;6701769937;6603215153;","Economic assessment at farm level of the implementation of deficit irrigation for quinoa production in the Southern Bolivian Altiplano",2013,"Spanish Journal of Agricultural Research","11","4",,"894","907",,9,"10.5424/sjar/2013114-4097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889012561&doi=10.5424%2fsjar%2f2013114-4097&partnerID=40&md5=2f41011a4f80004ac38439e43dff2e17",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84889012561
"Pearson, D.M., Kapp, P., DeCelles, P.G., Reiners, P.W., Gehrels, G.E., Ducea, M.N., Pullen, A.","55314397900;7004726541;7003358645;7004078010;35548281700;6701754095;14021872800;","Infl uence of pre-Andean crustal structure on Cenozoic thrust belt kinematics and shortening magnitude: Northwestern Argentina",2013,"Geosphere","9","6",,"1766","1782",,47,"10.1130/GES00923.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889679505&doi=10.1130%2fGES00923.1&partnerID=40&md5=47f8e2c475cd4994d61db86330dfa6f8",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84889679505
"Stovel, E.","55960100100;","Prehistoric atacameño ceramic styles and chronology reassessed",2013,"Chungara","45","3",,"371","385",,12,"10.4067/S0717-73562013000300002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890033973&doi=10.4067%2fS0717-73562013000300002&partnerID=40&md5=dd173e7b029a5735895e7950f8d85a6e",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84890033973
"Rodríguez, M.F.","7404259162;","About the flora of Antofagasta de la Sierra, Catamarca, Argentina. Environment and palaeo-environment [Acerca de la flora de antofagasta de la sierra, catamarca, argentina. Ambiente y paleoambiente]",2013,"Darwiniana","1","2",,"295","323",,3,"10.14522/darwiniana.2013.12.529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890922716&doi=10.14522%2fdarwiniana.2013.12.529&partnerID=40&md5=1c4c1d0c3de17eba46a8fd72aea0fea5",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84890922716
"Eggenkamp, H.","6602148050;","Isotope Variations of Perchlorates in the Environment",2014,"Advances in Isotope Geochemistry",,,,"149","152",,,"10.1007/978-3-642-28506-6_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078781849&doi=10.1007%2f978-3-642-28506-6_12&partnerID=40&md5=ec6fa49d4ff4aaa72ae77407d0e03821",Book Chapter,"Final","",Scopus,2-s2.0-85078781849
"Prommegger, B.","57208649801;","Key factors of success in pipe jacking, explained by means of a project realized in the Atacama desert—the first jacking project in Chile after almost 20 years: Preparation is the key!",2014,"Underground Infrastructure of Urban Areas 3",,,,"201","209",,,"10.1201/b17539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054431882&doi=10.1201%2fb17539&partnerID=40&md5=77861ddcd861be8135603581791db9a1",Book Chapter,"Final","",Scopus,2-s2.0-85054431882
"Guerrero-Olmos, K., Báez, J., Valenzuela, N., Gahona, J., Del Campo, R., Silva, J.","57201140078;55613017900;57190425812;55613024700;6701581505;57217845846;","Molecular characterization and antibiotic resistance of Enterococcus species from gut microbiota of Chilean Altiplano camelids",2014,"Infection Ecology and Epidemiology","4","1","24714","","",,2,"10.3402/iee.v4.24714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043550370&doi=10.3402%2fiee.v4.24714&partnerID=40&md5=d6c187340a04593254f4f5eb45b8e0d4",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85043550370
"Tapia, C.A., Wilson, G.S.","56496578500;7404529708;","Rock magnetic properties and paleomagnetic behavior of Neogene marine sediments from northern Chile",2014,"Geochemistry, Geophysics, Geosystems","15","11",,"4400","4423",,2,"10.1002/2014GC005336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027930200&doi=10.1002%2f2014GC005336&partnerID=40&md5=3e7173d3b0fecd47a9f8e7e32ec6b5da",Article,"Final","",Scopus,2-s2.0-85027930200
"Burguener, G.F., Maldonado, M.J., Revale, S., Do Porto, D.F., Rascován, N., Vázquez, M., Farías, M.E., Marti, M.A., Turjanski, A.G.","57192160304;34067727700;43261703200;22940174000;26423986300;7401539904;35576859500;7103082873;6602847199;","Draft genome sequence of the polyextremophilic Halorubrum sp. strain AJ67, isolated from hyperarsenic lakes in the Argentinian Puna",2014,"Genome Announcements","2","1","e01096-13","","",,10,"10.1128/genomeA.e01096-13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998829052&doi=10.1128%2fgenomeA.e01096-13&partnerID=40&md5=7e98d0d2508aa81223d1bb518e3a578a",Article,"Final","",Scopus,2-s2.0-84998829052
"Marinero, N.V., Cortez, R.O., Navarro, J.L., Martella, M.B.","57191220890;36486008900;56251081900;7004221683;","Density and abundance of rhea pennata garleppi (struthioniformes: Rheidae) in the puna ecoregion of Argentina",2014,"Revista Chilena de Historia Natural","87","1","17","","",,5,"10.1186/s40693-014-0017-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988039592&doi=10.1186%2fs40693-014-0017-z&partnerID=40&md5=eb6d8b2ad1844a68e4e4e26f53216b19",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84988039592
"Arriaza, B., Standen, V.G., Heukelbach, J., Cassman, V., Olivares, F.","6602846124;6602356440;7004040208;8286793900;57191159904;","Head combs for delousing in ancient arican populations: Scratching for the evidence",2014,"Chungara","46","4",,"693","706",,4,"10.4067/S0717-73562014000400011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987664715&doi=10.4067%2fS0717-73562014000400011&partnerID=40&md5=6410873a0e825ce52f69100a93e27c2a",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84987664715
"Prieto, M., Vila, X.M.A.","56844665900;35209608200;","""Although the loneliness is great, greater yet is the love of my Country"": Archaeology of a military outpost on the Topaín Hillock (Antofagasta Region, Chile)",2014,"Journal of Contemporary Archaeology","1","2",,"323","350",,4,"10.1558/jca.v1i2.18435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983110215&doi=10.1558%2fjca.v1i2.18435&partnerID=40&md5=ec6735e16dcd4479433d974900853375",Article,"Final","",Scopus,2-s2.0-84983110215
"Kolanowska, M.","55212728200;","A new species of Pterichis (Cranichideae, Orchidaceae) from Peru",2014,"Wulfenia","21",,,"49","54",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958540836&partnerID=40&md5=f252267a54e87df8f2054d0dfe0e7b6a",Article,"Final","",Scopus,2-s2.0-84958540836
"Crosta, G.B., Frattini, P., Valbuzzi, E., Valagussa, A., Hermanns, R.","7005690420;56538922400;56110087700;56290986100;6603434500;","Large slope instabilities in northern Chile: Inventory, characterization and possible triggers",2014,"Landslide Science for a Safer Geoenvironment: Volume 3: Targeted Landslides",,,,"175","181",,11,"10.1007/978-3-319-04996-0_28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949568372&doi=10.1007%2f978-3-319-04996-0_28&partnerID=40&md5=749eaeb527763d28361ff7a14dfa6067",Book Chapter,"Final","",Scopus,2-s2.0-84949568372
"Bussmann, R.W., Sharon, D.","6603001909;16644071500;","Two decades of ethnobotanical research in Southern Ecuador and Northern Peru",2014,"Ethnobiology and Conservation","3","2014","3","","",,15,"10.15451/ec2014-6-3.2-1-50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944398726&doi=10.15451%2fec2014-6-3.2-1-50&partnerID=40&md5=3b3fdeb843914e62de1df5d0a989df81",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84944398726
"Quinteros, A.S., Valladares, P., Semham, R., Acosta, J.L., Barrionuevo, S., Abdala, C.S.","23390399200;6508032412;56805230400;57212973034;56805212400;14824794300;","A new species of liolaemus (Iguania: Liolaemidae) of the alticolor-bibronii group from Northern Chile",2014,"South American Journal of Herpetology","9","1",,"20","29",,9,"10.2994/SAJH-D-13-00040.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940281875&doi=10.2994%2fSAJH-D-13-00040.1&partnerID=40&md5=0b56f377260acd3f06bec853d30778db",Article,"Final","",Scopus,2-s2.0-84940281875
"Rosso, A.M.","36769109000;","Mummification in the ancient and new world [Mumifikacija u starominovom svijetu]",2014,"AMHA - Acta Medico-Historica Adriatica","12","2",,"329","370",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940046742&partnerID=40&md5=683f2d3f7ef3c551b3fcc5842b197c4d",Article,"Final","",Scopus,2-s2.0-84940046742
"Azua-Bustos, A., González-Silva, C.","26038934900;35098616700;","Biotechnological Applications Derived from Microorganisms of the Atacama Desert",2014,"BioMed Research International","2014",,"909312","","",,16,"10.1155/2014/909312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935894087&doi=10.1155%2f2014%2f909312&partnerID=40&md5=feb82fec791b851f195021d8408f1bb6",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84935894087
"Capriles, J.M.","24066193900;","Mobile communities and pastoralist landscapes during the Formative period in the Central Altiplano of Bolivia",2014,"Latin American Antiquity","25","1",,"3","26",,17,"10.7183/1045-6635.25.1.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929675292&doi=10.7183%2f1045-6635.25.1.3&partnerID=40&md5=fd973712b5f4d9201b3fb53e02b9241a",Article,"Final","",Scopus,2-s2.0-84929675292
"Maidana, N.I., Seeligmann, C.T.","55902644100;6505952123;","Phytoplankton in high mountain wetlands of Argentina",2014,"Advances in Limnology","65",,,"23","35",,2,"10.1127/1612-166X/2014/0065-0032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929322367&doi=10.1127%2f1612-166X%2f2014%2f0065-0032&partnerID=40&md5=dab3339c8008d81743f6084cb06a47e4",Article,"Final","",Scopus,2-s2.0-84929322367
"Collo, G., Dávila, F., Ezpeleta, M., Teixeira, W.","13411594200;6603700705;23100082300;57216575944;","U-Pb detrital ages on tuffaceous and sandstone levels from a neogene foreland basin of the central andes of Argentina [Idades U-Pb em zircões detríticos em níveis tufáceos e areníticos de uma bacia de antepaís neogénica nos andes centrais da Argentina]",2014,"Comunicacoes Geologicas","101",,,"405","407",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929073698&partnerID=40&md5=5f4a355235d6b5bcbc1905831771de79",Article,"Final","",Scopus,2-s2.0-84929073698
"Cabana, G.S., Lewis, C.M., Tito, R.Y., Alan Covey, R., Cáceres, A.M., De La Cruz, A.F., Durand, D., Housman, G., Hulsey, B.I., Iannacone, G.C., López, P.W., Martínez, R., Medina, Á., Dávila, O.O., Pinto, K.P.O., Santillán, S.I.P., Domínguez, P.R., Rubel, M., Smith, H.F., Smith, S.E., De Celis Massa, V.R., Lizárraga, B., Stone, A.C.","14119420500;8585747300;8585746900;56575180100;13807271400;55910097900;56574724600;36767418800;55671560300;6507136918;7202454412;7402193385;57198314155;56575015000;56574878100;56574995600;56574819200;55326149100;9740963700;55501786600;56575156200;56893712800;7201354319;","Population genetic structure of traditional populations in the peruvian central andes and implications for South American population history",2014,"Human Biology","86","3",,"147","165",,22,"10.13110/humanbiology.86.3.0147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925848835&doi=10.13110%2fhumanbiology.86.3.0147&partnerID=40&md5=c283c33ea0ddc5d1a77113f706e27d2a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84925848835
"Li, J., Donselaar, M.E., Hosseini Aria, S.E., Koenders, R., Oyen, A.M.","56479378200;6506053089;55522386000;25627905300;25924548000;","Landsat imagery-based visualization of the geomorphological development at the terminus of a dryland river system",2014,"Quaternary International","352","C",,"100","110",,33,"10.1016/j.quaint.2014.06.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925297187&doi=10.1016%2fj.quaint.2014.06.041&partnerID=40&md5=3d69fc7d36c82262df28445b4adfa692",Article,"Final","",Scopus,2-s2.0-84925297187
"Mantilla-Meluk, H., Siles, L., Aguirre, L.","35079150900;53980517000;57225376180;","Geographic and ecological amplitude in the nectarivorous bat anoura fistulata (pyhllostomidae: Glossophaginae) [Amplitud geográfica y ecológica en el murciélago nectarívoro Anoura fistulata (pyhllostomidae: glossophaginae)]",2014,"Caldasia","36","2",,"373","388",,5,"10.15446/caldasia/v36n2.47494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924797608&doi=10.15446%2fcaldasia%2fv36n2.47494&partnerID=40&md5=219521da1060ef81ed5bd59f5486879b",Article,"Final","",Scopus,2-s2.0-84924797608
"Díaz-Vega, R.I.","56521733000;","Range extension of Liolaemus torresi (Núñez, Navarro, Garín, Pincheira-Donoso &amp; Meriggio, 2003) (Squamata: Liolaemidae) in the Atacama Desert, Chile",2014,"Check List","10","5",,"1234","1236",,2,"10.15560/10.5.1234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923116041&doi=10.15560%2f10.5.1234&partnerID=40&md5=5d9abab3adf86a7aee23b16df7bab448",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84923116041
"Ochyra, R., Bednarek-Ochyra, H.","56257223300;56168436500;","Dicranella hookeri (Dicranaceae, Bryophyta) in northern Argentina",2014,"Telopea","17",,,"331","335",,4,"10.7751/telopea20147998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922828888&doi=10.7751%2ftelopea20147998&partnerID=40&md5=cd43945c79dede4d6e144a78940b6cd9",Article,"Final","",Scopus,2-s2.0-84922828888
"Winkel, T., Álvarez-Flores, R., Bertero, D., Cruz, P., del Castillo, C., Joffre, R., Peredo Parada, S., Sáez Tonacca, L.","36916561000;56033254500;6603139565;36337744900;14824723500;7003959661;56499357000;55669593700;","Calling for a reappraisal of the impact of quinoa expansion on agricultural sustainability in the Andean highlands [Llamado a una revaluación del impacto de la expansión del cultivo de quinua sobre la sostenibilidad agrícola en el altiplano andino]",2014,"Idesia","32","4",,"95","100",,10,"10.4067/S0718-34292014000400012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921982423&doi=10.4067%2fS0718-34292014000400012&partnerID=40&md5=a9609bbcb359ce1462f26d5bc0d334e0",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84921982423
"Carevic, F.S.","35767377800;","The role of ecophysiological studies in the genus Prosopis: Implications for the conservation of drought-prone species [Rol de los estudios ecofisiológicos en el género Prosopis: Implicaciones para la conservación de especies propensas a sequía]",2014,"Idesia","32","4",,"77","81",,11,"10.4067/S0718-34292014000400010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921973734&doi=10.4067%2fS0718-34292014000400010&partnerID=40&md5=bd732d3ed3ca29f1c03852bf5c84aeaf",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84921973734
"Grana, L.G.","57224462719;","Archeology and paleoenvironment: Social dynamics and environmental change in complex societies of the Puna Argentina [Arqueología y paleoambiente: Dinámica social y cambio ambiental en sociedades complejas de la puna Argentina]",2014,"Arqueologia","20","2",,"287","290",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920113184&partnerID=40&md5=eac901319fdf57a34042a902b84c318e",Article,"Final","",Scopus,2-s2.0-84920113184
"Sieland, R.","30567797600;","Hydraulic investigations of the salar de uyuni, Bolivia",2014,"FOG - Freiberg Online Geoscience","37",,,"","",228,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920093302&partnerID=40&md5=471e17ed6a7bf83e29836e3ef65bfc93",Article,"Final","",Scopus,2-s2.0-84920093302
"Kühn, C., Küster, J., Brasse, H.","56462154400;56462383200;6603055906;","Three-dimensional inversion of magnetotelluric data from the Central Andean continental margin",2014,"Earth, Planets and Space","66","1","112","","",,18,"10.1186/1880-5981-66-112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919930072&doi=10.1186%2f1880-5981-66-112&partnerID=40&md5=1fe00c0f120a30b93d8c24512ee3ca00",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84919930072
"Suarez, V.H., Bertoni, E.A., Micheloud, J.F., Cafrune, M.M., Viñabal, A.E., Quiroga Roger, J., Bassanetti, A.F.","7006087169;56183011900;55914217600;8625656300;6507977480;56462964500;56462851200;","First record of Muellerius capillaris (Nematoda, Protostrongylidae) in northwestern Argentina",2014,"Helminthologia (Poland)","51","4",,"288","292",,3,"10.2478/s11687-014-0243-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919917816&doi=10.2478%2fs11687-014-0243-6&partnerID=40&md5=4b9e05f0362515bc639db798d4d7ad5b",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84919917816
"Entrocassi, G.S., Hormigo, D.F., Gavilán, R.G., Sánchez-Mata, D.","24079999200;56454286200;6602917435;6603642006;","Bioclimatic typology of Jujuy Province (Argentina)",2014,"Lazaroa","35",,,"7","18",,4,"10.5209/rev-LAZA.2014.v35.42366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919418832&doi=10.5209%2frev-LAZA.2014.v35.42366&partnerID=40&md5=812fa67f8e10c95b0f2b50283ff82053",Article,"Final","",Scopus,2-s2.0-84919418832
"Sylvester, S.P., Sylvester, M.D.P.V., Kessler, M.","56123907500;56123659600;57203051832;","Inaccessible ledges as refuges for the natural vegetation of the high Andes",2014,"Journal of Vegetation Science","25","5",,"1225","1234",,28,"10.1111/jvs.12176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919386300&doi=10.1111%2fjvs.12176&partnerID=40&md5=a9fbd0dd11fc64e9785fe784aab56f86",Article,"Final","",Scopus,2-s2.0-84919386300
"Despland, E.","6602142015;","Butterflies of the high-altitude Atacama desert: Habitat use and conservation",2014,"Frontiers in Genetics","5","SEP","334","","",,12,"10.3389/fgene.2014.00334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918779649&doi=10.3389%2ffgene.2014.00334&partnerID=40&md5=2978d5ad0c922d55f0593b88e71d2e93",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84918779649
"Chiou, K.L., Hastorf, C.A., Bonavia, D., Dillehay, T.D.","55652380100;6602921721;7801375722;6602089277;","Documenting Cultural Selection Pressure Changes on Chile Pepper (Capsicum baccatum L.) Seed Size Through Time in Coastal Peru (7,600 B.P.-Present)",2014,"Economic Botany","68","2",,"190","202",,15,"10.1007/s12231-014-9270-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908477580&doi=10.1007%2fs12231-014-9270-y&partnerID=40&md5=406a713b94570f8a540555d815d810da",Article,"Final","",Scopus,2-s2.0-84908477580
"Niemeyer, H., Meffre, S., Guerrero, R.","7006623436;57217263889;56397733600;","Zircon U-Pb geochronology of granitic rocks of the Cordón de Lila and Sierra de Almeida ranges, northern Chile: 30 m.y. of Ordovician plutonism on the western border of Gondwana",2014,"Journal of South American Earth Sciences","56",,,"228","241",,12,"10.1016/j.jsames.2014.09.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908327039&doi=10.1016%2fj.jsames.2014.09.011&partnerID=40&md5=14347dc271641ba2cad690bd28d2db2d",Article,"Final","",Scopus,2-s2.0-84908327039
"Knudson, K.J., Torres-Rouff, C.","35617354900;13204273900;","Cultural diversity and paleomobility in the Andean Middle Horizon: Radiogenic strontium isotope analyses in the San Pedro de Atacama oases of Northern Chile",2014,"Latin American Antiquity","25","2",,"170","188",,25,"10.7183/1045-6635.25.2.170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908225535&doi=10.7183%2f1045-6635.25.2.170&partnerID=40&md5=0e680f305a612bc63711bc7833065529",Article,"Final","",Scopus,2-s2.0-84908225535
"Pizarro-Araya, J., Alfaro, F.M., Cortés-Contreras, M., Rivera, C., Vargas-Talciani, P., Ojanguren-Affilastro, A.A.","6507275792;34167465900;55546829400;56386879400;56387642500;56117639400;","Epigean insects of Chañaral Island (Pingüino de Humboldt National Reserve, Atacama, Chile)",2014,"Journal of the Entomological Research Society","16","2",,"39","50",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908029324&partnerID=40&md5=9212230d3aaf7bf2ec7333b824e5bfc4",Article,"Final","",Scopus,2-s2.0-84908029324
